Year,Player,concat,count,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Honors
2008,Jermaine O'Neal,2008Jermaine O'Neal,1,C,29,IND,42,34,1206,6.7,15.3,0.439,0,0.1,0,6.7,15.1,0.444,3.6,4.9,0.742,2.4,6,8.4,2.8,0.6,2.6,3.2,3.9,17,No_Honors
2008,Shaquille O'Neal*,2008Shaquille O'Neal*,3,C,35,TOT,61,61,1748,6.8,11.5,0.593,0,0,,6.8,11.5,0.593,3.5,7,0.503,3.4,8,11.4,1.9,0.7,1.8,3.7,4.7,17.1,No_Honors
2008,Shaquille O'Neal*,2008Shaquille O'Neal*,3,C,35,MIA,33,33,945,7.3,12.5,0.581,0,0,,7.3,12.5,0.581,3.4,6.8,0.494,3.8,6.1,9.8,1.7,0.7,2.1,3.7,5.1,17.9,No_Honors
2008,Shaquille O'Neal*,2008Shaquille O'Neal*,3,C,35,PHO,28,28,803,6.3,10.3,0.611,0,0,,6.3,10.3,0.611,3.7,7.2,0.513,3,10.3,13.3,2.2,0.6,1.5,3.7,4.2,16.2,No_Honors
2008,Fabricio Oberto,2008Fabricio Oberto,1,PF,32,SAS,82,64,1644,3.9,6.5,0.608,0,0,0,3.9,6.5,0.61,0.8,1.3,0.607,3.4,6.1,9.4,2.1,0.8,0.4,1.1,4.4,8.7,No_Honors
2008,Lamar Odom,2008Lamar Odom,1,PF,28,LAL,77,77,2921,5.1,9.8,0.525,0.4,1.4,0.274,4.8,8.4,0.566,2.8,4,0.698,2.4,7.7,10.1,3.4,0.9,0.9,1.9,2.7,13.5,No_Honors
2008,Emeka Okafor,2008Emeka Okafor,1,C,25,CHA,82,82,2718,6.1,11.4,0.535,0,0,,6.1,11.4,0.535,2.8,5,0.57,3.4,8.2,11.6,0.9,0.8,1.8,2.2,3.2,15,No_Honors
2008,Mehmet Okur,2008Mehmet Okur,1,C,28,UTA,72,72,2390,5.6,12.7,0.445,1.7,4.4,0.388,3.9,8.2,0.475,2.8,3.5,0.804,2,6.4,8.4,2.2,0.8,0.4,1.6,3.6,15.8,No_Honors
2008,Kevin Ollie,2008Kevin Ollie,1,SG,35,PHI,40,0,300,3.5,8.3,0.42,0,0.1,0,3.5,8.2,0.426,1.4,1.8,0.8,0.5,1.8,2.3,4.6,1.2,0,0.6,3.4,8.4,No_Honors
2008,Bo Outlaw,2008Bo Outlaw,1,PF,36,ORL,2,0,7,10.3,15.4,0.667,0,0,,10.3,15.4,0.667,0,0,,0,0,0,0,0,0,5.1,5.1,20.6,No_Honors
2008,Travis Outlaw,2008Travis Outlaw,1,PF,23,POR,82,6,2186,6.9,15.9,0.433,0.7,1.7,0.396,6.2,14.2,0.437,3.6,4.8,0.741,1.6,4.6,6.2,1.7,1,1,1.8,2.8,18,No_Honors
2008,Andre Owens,2008Andre Owens,1,PG,27,IND,31,7,392,3.7,9.8,0.374,1.7,3.7,0.45,2,6.2,0.328,2.3,3.1,0.735,1.2,3.1,4.3,4.3,1.2,0.3,2.2,3.4,11.3,No_Honors
2008,Zaza Pachulia,2008Zaza Pachulia,1,C,23,ATL,62,5,944,4.1,9.3,0.437,0,0.1,0,4.1,9.2,0.442,4.1,5.8,0.706,3.4,6.1,9.5,1.4,0.9,0.5,2.6,5.3,12.3,No_Honors
2008,Jannero Pargo,2008Jannero Pargo,1,SG,28,NOH,80,5,1497,6.1,15.7,0.39,1.6,4.5,0.349,4.5,11.2,0.406,1.7,1.9,0.877,0.6,2.5,3.1,4.6,1.2,0.1,2.2,3,15.5,No_Honors
2008,Anthony Parker,2008Anthony Parker,1,SG,32,TOR,82,82,2634,5.4,11.3,0.476,1.8,4.2,0.438,3.6,7.2,0.499,1.4,1.7,0.816,0.7,3.9,4.6,2.5,1.1,0.2,1.2,2.1,14,No_Honors
2008,Smush Parker,2008Smush Parker,3,PG,26,TOT,28,2,592,3.9,11.2,0.348,1.1,4.7,0.231,2.8,6.4,0.434,1.2,1.7,0.679,0.2,2.9,3.1,5.1,1.5,0.4,2.7,3.6,10,No_Honors
2008,Smush Parker,2008Smush Parker,3,PG,26,MIA,9,0,183,3.3,10.6,0.315,1.2,4.7,0.25,2.2,5.9,0.367,0.6,0.8,0.75,0.4,3.3,3.7,3,1,0.6,1.6,2.6,8.5,No_Honors
2008,Smush Parker,2008Smush Parker,3,PG,26,LAC,19,2,409,4.1,11.4,0.362,1.1,4.8,0.222,3.1,6.7,0.461,1.4,2.1,0.667,0.2,2.6,2.8,6.1,1.7,0.3,3.2,4.1,10.7,No_Honors
2008,Tony Parker,2008Tony Parker,1,PG,25,SAS,69,68,2312,8,16.2,0.494,0.3,1,0.258,7.8,15.2,0.51,3.9,5.4,0.715,0.5,3,3.4,6.4,0.9,0.1,2.6,1.4,20.2,No_Honors
2008,Ruben Patterson,2008Ruben Patterson,1,SF,32,LAC,20,5,327,4.3,9.5,0.453,0,0.2,0,4.3,9.2,0.464,2.6,4.7,0.558,2.6,4.4,7,1.9,2.3,0.8,3,4.1,11.2,No_Honors
2008,Chris Paul,2008Chris Paul,1,PG,22,NOH,80,80,3006,7.5,15.5,0.488,1.1,3,0.369,6.4,12.5,0.516,4,4.7,0.851,0.7,3.1,3.8,11.1,2.6,0,2.4,2.2,20.2,First
2008,Sasha Pavlović,2008Sasha Pavlović,1,SG,24,CLE,51,45,1188,4.4,12.2,0.362,1,3.5,0.298,3.4,8.8,0.388,1.6,2.3,0.688,1.1,2.8,3.9,2.5,0.9,0.2,1.7,3.5,11.5,No_Honors
2008,Oleksiy Pecherov,2008Oleksiy Pecherov,1,C,22,WAS,35,0,320,5,14.1,0.352,1.9,6.8,0.283,3,7.3,0.415,2.3,3.5,0.645,2.4,5.1,7.4,0.8,0.7,0.6,1.9,3.4,14.1,No_Honors
2008,Kendrick Perkins,2008Kendrick Perkins,1,C,23,BOS,78,78,1912,4,6.6,0.615,0,0,0,4,6.5,0.617,2.1,3.4,0.623,2.7,6.2,8.9,1.6,0.6,2.1,2.4,4.6,10.2,No_Honors
2008,Kosta Perović,2008Kosta Perović,1,C,22,GSW,7,0,38,2.8,9.5,0.3,0,0,,2.8,9.5,0.3,3.8,5.7,0.667,5.7,6.6,12.3,0.9,0,1.9,0.9,5.7,9.5,No_Honors
2008,Morris Peterson,2008Morris Peterson,1,SG,30,NOH,76,76,1796,4.3,10.3,0.417,2.3,5.8,0.394,2,4.6,0.445,1.3,1.7,0.765,0.7,3.4,4.1,1.3,0.9,0.1,0.8,2.5,12.2,No_Honors
2008,Johan Petro,2008Johan Petro,1,C,22,SEA,72,28,1310,5.1,12.1,0.419,0,0,0,5.1,12,0.42,1.8,2.4,0.736,2.7,7.5,10.2,0.9,1,1.2,2,4.8,11.9,No_Honors
2008,Eric Piatkowski,2008Eric Piatkowski,1,SF,37,PHO,16,0,113,3.8,10.5,0.364,3.5,8.3,0.423,0.3,2.2,0.143,1.3,1.3,1,0.3,3.5,3.8,3.2,0,0.3,1.9,3.5,12.4,No_Honors
2008,Paul Pierce,2008Paul Pierce,1,SF,30,BOS,80,80,2874,6.4,13.8,0.464,1.8,4.6,0.392,4.6,9.2,0.499,5.1,6.1,0.843,0.7,4.5,5.1,4.5,1.3,0.5,2.8,2.5,19.7,Third
2008,Mickaël Piétrus,2008Mickaël Piétrus,1,SF,25,GSW,66,16,1316,4.7,10.6,0.439,1.8,5,0.361,2.8,5.6,0.51,1.8,2.7,0.673,1.8,4.8,6.6,1.3,1.8,1.2,1.3,5.5,12.9,No_Honors
2008,Scot Pollard,2008Scot Pollard,1,C,32,BOS,22,0,173,2.5,4.8,0.522,0,0,,2.5,4.8,0.522,3.1,4.6,0.682,2.9,4.8,7.7,0.6,0.6,1.2,1,8.9,8.1,No_Honors
2008,James Posey,2008James Posey,1,PF,31,BOS,74,2,1821,3.4,8.2,0.418,2.1,5.5,0.38,1.3,2.7,0.496,1.8,2.3,0.809,0.6,5.8,6.4,2.3,1.4,0.4,1.3,3.6,10.8,No_Honors
2008,Leon Powe,2008Leon Powe,1,C,24,BOS,56,5,809,6.9,12,0.572,0,0,0,6.9,11.9,0.575,6.1,8.6,0.71,4.2,5.9,10.1,0.7,0.7,0.7,1.9,5.7,19.8,No_Honors
2008,Josh Powell,2008Josh Powell,1,C,25,LAC,64,25,1228,4.3,9.2,0.46,0,0.1,0,4.3,9.1,0.465,1.8,2.6,0.724,3.4,6.3,9.7,1.4,0.4,0.7,1.9,3.8,10.3,No_Honors
2008,Kasib Powell,2008Kasib Powell,1,SF,26,MIA,11,4,304,4.1,11.3,0.368,0.9,3.9,0.242,3.2,7.3,0.435,0.7,1.1,0.667,0.9,4.3,5.2,2.1,1.1,0.2,0.6,2.1,9.9,No_Honors
2008,Ronnie Price,2008Ronnie Price,1,PG,24,UTA,61,3,588,5.4,12.5,0.431,1.6,4.6,0.347,3.8,7.9,0.481,1.6,2.3,0.684,0.5,2.3,2.8,4.8,2,0.2,1.8,5.1,14,No_Honors
2008,Tayshaun Prince,2008Tayshaun Prince,1,SF,27,DET,82,82,2694,5.6,12.6,0.448,0.7,2,0.363,4.9,10.6,0.463,2.5,3.2,0.768,1.5,3.9,5.3,3.6,0.6,0.4,1.2,1.2,14.4,No_Honors
2008,Gabe Pruitt,2008Gabe Pruitt,1,PG,21,BOS,15,0,95,5.3,14.8,0.359,1.1,4.5,0.25,4.2,10.2,0.407,0.4,0.8,0.5,0.4,2.7,3,4.9,1.9,0,1.9,3.8,12.1,No_Honors
2008,Joel Przybilla,2008Joel Przybilla,1,C,28,POR,77,67,1819,2.8,4.9,0.576,0,0,0,2.8,4.9,0.578,1.6,2.4,0.68,3.9,9,12.8,0.5,0.3,1.8,1.9,4.6,7.3,No_Honors
2008,Chris Quinn,2008Chris Quinn,1,PG,24,MIA,60,25,1340,4.2,10,0.424,1.7,4.3,0.403,2.5,5.7,0.439,2.3,2.6,0.867,0.3,2.9,3.2,4.8,1.2,0.1,1.5,2.4,12.5,No_Honors
2008,Vladimir Radmanović,2008Vladimir Radmanović,1,SF,27,LAL,65,41,1483,4.8,10.6,0.453,2.3,5.7,0.406,2.5,4.9,0.507,1.3,1.6,0.8,1.4,3.9,5.2,3,1.1,0.3,1.8,3.6,13.2,No_Honors
2008,Shavlik Randolph,2008Shavlik Randolph,1,PF,24,PHI,9,0,27,5.3,18.7,0.286,0,0,,5.3,18.7,0.286,0,0,,12,2.7,14.7,4,1.3,4,2.7,6.7,10.7,No_Honors
2008,Zach Randolph,2008Zach Randolph,1,C,26,NYK,69,68,2244,7.8,17,0.459,0.4,1.3,0.275,7.4,15.7,0.474,3.6,4.6,0.772,3,8.4,11.4,2.2,0.9,0.3,3,3.1,19.5,No_Honors
2008,Theo Ratliff,2008Theo Ratliff,3,C-PF,34,TOT,26,9,437,3.4,7,0.482,0,0.1,0,3.4,6.9,0.488,2.4,3.5,0.674,2.6,4.7,7.3,1.2,0.6,3,1.7,4.9,9.1,No_Honors
2008,Theo Ratliff,2008Theo Ratliff,3,PF,34,MIN,10,6,214,3.9,7.6,0.511,0,0.2,0,3.9,7.4,0.523,2.9,4.2,0.68,2.2,4.4,6.6,1.2,0.5,3.2,2,5,10.6,No_Honors
2008,Theo Ratliff,2008Theo Ratliff,3,C,34,DET,16,3,223,2.9,6.5,0.45,0,0,,2.9,6.5,0.45,1.9,2.9,0.667,3.1,5,8.1,1.1,0.6,2.9,1.5,4.7,7.7,No_Honors
2008,Michael Redd,2008Michael Redd,1,SG,28,MIL,72,71,2702,7.3,16.6,0.442,1.7,4.8,0.362,5.6,11.8,0.475,5.4,6.5,0.82,1.1,3,4.1,3.3,0.9,0.2,2.4,1.6,21.7,No_Honors
2008,J.J. Redick,2008J.J. Redick,1,SG,23,ORL,34,0,276,6.3,14.1,0.444,2.2,5.6,0.395,4,8.5,0.477,3.5,4.4,0.794,0.1,2.9,3,2.1,0.5,0,2,3.8,18.3,No_Honors
2008,Chris Richard,2008Chris Richard,1,C,23,MIN,52,3,556,2.7,5.6,0.471,0,0,,2.7,5.6,0.471,1,1.7,0.593,3.4,5.4,8.7,1.2,0.6,0.8,1.6,5.4,6.3,No_Honors
2008,Jason Richardson,2008Jason Richardson,1,SF,27,CHA,82,82,3149,7.4,16.8,0.441,2.8,6.8,0.406,4.6,9.9,0.466,2.8,3.8,0.752,0.9,4.1,5,2.9,1.3,0.7,1.9,2.8,20.4,No_Honors
2008,Jeremy Richardson,2008Jeremy Richardson,4,SF-SG,23,TOT,27,1,132,4.4,12,0.364,1.9,5.2,0.368,2.5,6.8,0.36,0.5,0.5,1,0.3,2.2,2.5,0.5,0.8,0,1.6,3.5,11.2,No_Honors
2008,Jeremy Richardson,2008Jeremy Richardson,4,SF,23,MEM,3,0,15,0,14.4,0,0,4.8,0,0,9.6,0,0,0,,0,2.4,2.4,2.4,0,0,2.4,4.8,0,No_Honors
2008,Jeremy Richardson,2008Jeremy Richardson,4,SG,23,SAS,5,1,29,3.7,8.7,0.429,2.5,6.2,0.4,1.2,2.5,0.5,2.5,2.5,1,0,1.2,1.2,1.2,1.2,0,0,6.2,12.4,No_Honors
2008,Jeremy Richardson,2008Jeremy Richardson,4,SF,23,ATL,19,0,88,5.3,12.7,0.419,2,4.9,0.417,3.3,7.8,0.421,0,0,,0.4,2.5,2.9,0,0.8,0,2,2.5,12.7,No_Honors
2008,Quentin Richardson,2008Quentin Richardson,1,SF,27,NYK,65,65,1841,3.9,10.9,0.359,1.3,4.2,0.322,2.5,6.7,0.381,1.2,1.7,0.682,1.1,5.1,6.2,2.3,0.9,0.3,1.3,3,10.3,No_Honors
2008,Luke Ridnour,2008Luke Ridnour,1,PG,26,SEA,61,5,1223,4.3,10.8,0.399,0.6,2.1,0.296,3.7,8.7,0.424,2.3,2.7,0.857,0.4,2.4,2.8,7.1,1.1,0.4,2.4,3.5,11.6,No_Honors
2008,Nate Robinson,2008Nate Robinson,1,PG,23,NYK,72,17,1883,6.3,15,0.423,1.9,5.6,0.332,4.5,9.4,0.478,2.9,3.7,0.786,1,3.3,4.2,4.1,1.1,0,2,3.6,17.5,No_Honors
2008,Sergio Rodríguez,2008Sergio Rodríguez,1,PG,21,POR,72,0,628,4,11.2,0.352,1,3.3,0.293,3,7.9,0.377,1.4,2.2,0.658,0.7,2.6,3.3,7.1,1.4,0,3,3.3,10.3,No_Honors
2008,Rajon Rondo,2008Rajon Rondo,1,PG,21,BOS,77,77,2306,5.5,11.1,0.492,0.1,0.3,0.263,5.4,10.8,0.499,1.7,2.7,0.611,1.2,3.8,5,6.1,2,0.2,2.3,2.9,12.7,No_Honors
2008,Malik Rose,2008Malik Rose,1,PF,33,NYK,49,3,494,4.8,13.1,0.367,0.1,0.5,0.286,4.7,12.6,0.37,2.7,3.7,0.725,2.3,5.2,7.5,2,1.2,0.5,2.9,5.8,12.5,No_Honors
2008,Quinton Ross,2008Quinton Ross,1,SG,26,LAC,76,44,1505,3.1,8,0.391,0.2,0.5,0.429,2.9,7.5,0.389,1,1.4,0.667,1.3,2.8,4.1,2.1,1,0.8,0.7,3.2,7.4,No_Honors
2008,Brandon Roy,2008Brandon Roy,1,SG,23,POR,74,74,2792,6.8,15.1,0.454,0.9,2.8,0.34,5.9,12.3,0.48,3.6,4.8,0.753,1,3.4,4.5,5.5,1,0.2,1.8,1.9,18.3,No_Honors
2008,Michael Ruffin,2008Michael Ruffin,1,C,31,MIL,46,2,632,1.9,3.5,0.532,0,0,,1.9,3.5,0.532,1.4,3.6,0.397,5.1,5.5,10.6,1.4,1.8,1.1,1.1,5.3,5.2,No_Honors
2008,Kareem Rush,2008Kareem Rush,1,SG,27,IND,71,15,1504,5.5,13.6,0.401,2.4,6.3,0.389,3,7.3,0.41,0.7,1,0.714,0.5,3.6,4,2.1,1,0.5,1.5,2.6,14.1,No_Honors
2008,John Salmons,2008John Salmons,1,SG,28,SAC,81,41,2517,5.4,11.4,0.477,0.6,1.7,0.325,4.9,9.7,0.504,3.1,3.7,0.823,1.1,3.9,5,3,1.3,0.4,2.4,2.4,14.5,No_Honors
2008,Cheikh Samb,2008Cheikh Samb,1,C,23,DET,4,0,31,3.5,4.6,0.75,0,0,,3.5,4.6,0.75,1.2,2.3,0.5,3.5,4.6,8.1,0,1.2,2.3,1.2,9.3,8.1,No_Honors
2008,Brian Scalabrine,2008Brian Scalabrine,1,PF,29,BOS,48,9,512,2,6.6,0.309,1.1,3.2,0.326,1,3.4,0.292,1.1,1.4,0.75,1.5,4,5.6,2.8,0.6,0.6,1.8,4.4,6.2,No_Honors
2008,Luis Scola,2008Luis Scola,1,PF,27,HOU,82,39,2024,6.1,11.9,0.515,0,0.1,0,6.1,11.9,0.517,2.8,4.2,0.668,3.1,6.2,9.3,1.9,1.1,0.3,1.9,4.2,15.1,No_Honors
2008,Thabo Sefolosha,2008Thabo Sefolosha,1,SG,23,CHI,69,22,1436,4.5,10.6,0.428,0.7,2.2,0.33,3.8,8.3,0.453,1.9,2.6,0.721,1.3,5.1,6.4,3.2,1.5,0.8,2.3,3.2,11.6,No_Honors
2008,Mouhamed Sene,2008Mouhamed Sene,1,C,21,SEA,13,0,62,6.4,13.9,0.458,0,0,,6.4,13.9,0.458,4.6,9.9,0.471,4.1,5.2,9.3,0.6,0,4.1,0,5.2,17.4,No_Honors
2008,Ramon Sessions,2008Ramon Sessions,1,PG,21,MIL,17,7,450,4.1,9.4,0.436,0.2,0.6,0.429,3.8,8.8,0.436,2.6,3.3,0.78,0.6,4,4.6,10.2,1.4,0.2,2.9,2.1,11,No_Honors
2008,Bobby Simmons,2008Bobby Simmons,1,SF,27,MIL,70,21,1521,4.9,11.7,0.421,1.4,4,0.351,3.5,7.7,0.458,1.3,1.7,0.757,1.6,3.8,5.3,1.9,1.2,0.1,1.8,3.3,12.6,No_Honors
2008,Cedric Simmons,2008Cedric Simmons,3,PF,22,TOT,14,0,87,1.7,5.8,0.286,0,0,,1.7,5.8,0.286,0,4.1,0,2.5,5,7.4,0,0.8,2.1,2.5,3.3,3.3,No_Honors
2008,Cedric Simmons,2008Cedric Simmons,3,PF,22,CLE,7,0,68,1.1,3.2,0.333,0,0,,1.1,3.2,0.333,0,4.2,0,2.6,5.3,7.9,0,1.1,2.6,2.1,3.7,2.1,No_Honors
2008,Cedric Simmons,2008Cedric Simmons,3,PF,22,CHI,7,0,19,3.8,15.2,0.25,0,0,,3.8,15.2,0.25,0,3.8,0,1.9,3.8,5.7,0,0,0,3.8,1.9,7.6,No_Honors
2008,Courtney Sims,2008Courtney Sims,1,C,24,IND,3,0,11,0,3.3,0,0,0,,0,3.3,0,0,0,,3.3,3.3,6.5,3.3,0,0,0,6.5,0,No_Honors
2008,Brian Skinner,2008Brian Skinner,1,C,31,PHO,66,0,844,3.9,8.4,0.465,0.1,0.1,0.667,3.8,8.3,0.462,1.4,2.7,0.524,2.7,7.5,10.2,0.6,0.9,3.3,1.7,4.8,9.3,No_Honors
2008,Craig Smith,2008Craig Smith,1,PF,24,MIN,77,11,1547,6.9,12.3,0.563,0,0.2,0,6.9,12.1,0.572,3.1,4.7,0.665,2.9,5.4,8.2,1.4,0.8,0.4,2.1,5,16.9,No_Honors
2008,J.R. Smith,2008J.R. Smith,1,SG,22,DEN,74,0,1421,7.9,17.1,0.461,4,9.9,0.403,3.9,7.2,0.542,3.2,4.5,0.719,1.1,2.8,3.9,3.2,1.6,0.3,2.8,3.6,23,No_Honors
2008,Jason Smith,2008Jason Smith,1,PF,21,PHI,76,1,1107,4.6,10.1,0.455,0.1,0.5,0.286,4.5,9.6,0.463,1.8,2.7,0.659,2.5,5,7.5,0.7,0.7,1.6,1.6,4.6,11.1,No_Honors
2008,Joe Smith,2008Joe Smith,3,PF,32,TOT,77,36,1726,6.5,13.6,0.478,0,0.1,0,6.5,13.6,0.48,3.2,4.3,0.755,3.4,5,8.4,1.4,0.7,1,1.5,3.9,16.2,No_Honors
2008,Joe Smith,2008Joe Smith,3,PF,32,CHI,50,35,1146,7.1,15.2,0.466,0,0,0,7.1,15.1,0.467,3.4,4.2,0.807,3.4,4.9,8.3,1.5,0.8,1,1.5,3.5,17.6,No_Honors
2008,Joe Smith,2008Joe Smith,3,PF,32,CLE,27,1,580,5.4,10.6,0.512,0,0.1,0,5.4,10.4,0.518,2.8,4.3,0.652,3.4,5,8.4,1.2,0.6,1,1.4,4.5,13.6,No_Honors
2008,Josh Smith,2008Josh Smith,1,PF,22,ATL,81,81,2873,6.5,14.2,0.457,0.3,1.2,0.253,6.2,13,0.477,4.2,5.9,0.71,2,6.3,8.4,3.4,1.5,2.8,3.1,3.4,17.5,No_Honors
2008,Eric Snow,2008Eric Snow,1,PG,34,CLE,22,5,305,0.7,4.5,0.158,0,0.2,0,0.7,4.2,0.167,1.2,2.6,0.455,0.5,1.9,2.4,5,1.2,0.5,1.2,3.5,2.6,No_Honors
2008,Kirk Snyder,2008Kirk Snyder,3,SF-PF,24,TOT,36,18,761,4.5,8.9,0.508,0.2,1.1,0.217,4.3,7.9,0.548,3,4.2,0.727,1.4,4.5,6,3,0.9,0.7,2.5,2.6,12.3,No_Honors
2008,Kirk Snyder,2008Kirk Snyder,3,PF,24,HOU,9,0,81,5.8,12.4,0.464,0.9,4,0.222,4.9,8.4,0.579,2.7,4.9,0.545,2.2,3.1,5.3,3.6,0.4,0.4,1.8,2.7,15.1,No_Honors
2008,Kirk Snyder,2008Kirk Snyder,3,SF,24,MIN,27,18,680,4.4,8.5,0.516,0.2,0.7,0.214,4.2,7.8,0.544,3.1,4.1,0.753,1.3,4.7,6,3,1,0.7,2.5,2.6,12,No_Honors
2008,Darius Songaila,2008Darius Songaila,1,C,29,WAS,80,13,1554,5,10.8,0.458,0,0,0,5,10.8,0.46,1.6,1.7,0.918,1.9,4.4,6.3,3.1,1.2,0.4,2,4.2,11.5,No_Honors
2008,Jerry Stackhouse,2008Jerry Stackhouse,1,SG,33,DAL,58,13,1412,5.4,13.4,0.405,1.5,4.7,0.326,3.9,8.7,0.447,3.4,3.8,0.892,0.8,2.5,3.4,3.7,0.7,0.3,2.2,2.1,15.8,No_Honors
2008,DeShawn Stevenson,2008DeShawn Stevenson,1,SG,26,WAS,82,82,2564,4.2,11,0.386,2.2,5.8,0.383,2,5.2,0.39,2.2,2.8,0.797,0.5,2.8,3.3,3.5,0.9,0.2,1.4,1.5,12.9,No_Honors
2008,Peja Stojaković,2008Peja Stojaković,1,SF,30,NOH,77,77,2711,6,13.6,0.44,3.1,7,0.441,2.9,6.7,0.438,1.7,1.9,0.929,0.8,3.5,4.4,1.3,0.8,0.1,0.8,1.7,16.8,No_Honors
2008,Awvee Storey,2008Awvee Storey,1,SG,30,MIL,26,0,259,5.4,12.4,0.438,0,1,0,5.4,11.4,0.476,1.9,4,0.483,4.3,3.2,7.5,2.2,1,0.1,1.4,5.7,12.8,No_Honors
2008,Damon Stoudamire,2008Damon Stoudamire,3,PG,34,TOT,60,33,1037,4.2,11.7,0.356,1.7,5.2,0.336,2.4,6.5,0.372,0.9,1.2,0.794,0.7,3.4,4.1,5.7,1,0.1,2.8,2.6,11,No_Honors
2008,Damon Stoudamire,2008Damon Stoudamire,3,PG,34,MEM,29,29,624,4.4,11.2,0.397,2.1,5.4,0.383,2.4,5.8,0.41,1.2,1.5,0.808,0.8,3.3,4.1,6.5,1.1,0,2.9,2.7,12.2,No_Honors
2008,Damon Stoudamire,2008Damon Stoudamire,3,PG,34,SAS,31,4,413,3.7,12.5,0.301,1.2,4.8,0.255,2.5,7.7,0.33,0.5,0.7,0.75,0.5,3.6,4.1,4.6,1,0.2,2.6,2.6,9.2,No_Honors
2008,Salim Stoudamire,2008Salim Stoudamire,1,PG,25,ATL,35,0,402,5.8,16.1,0.361,2.6,7.6,0.341,3.2,8.5,0.379,3.7,4.5,0.82,0.4,1.8,2.1,2.5,0.6,0.4,1.9,3,17.9,No_Honors
2008,Amar'e Stoudemire,2008Amar'e Stoudemire,1,C,25,PHO,79,79,2677,9.6,16.3,0.59,0.1,0.4,0.161,9.5,15.9,0.601,7.5,9.3,0.805,2.4,7.3,9.7,1.6,0.9,2.2,2.3,4,26.7,Second
2008,D.J. Strawberry,2008D.J. Strawberry,1,SG,22,PHO,33,0,270,3.9,12.3,0.315,0.8,3.3,0.24,3.1,8.9,0.343,1.2,2.5,0.474,1.2,2.5,3.7,4,1.6,0.8,1.5,4.8,9.7,No_Honors
2008,Rodney Stuckey,2008Rodney Stuckey,1,PG,21,DET,57,2,1081,5.1,12.7,0.401,0.1,0.5,0.188,5,12.2,0.41,4.2,5.2,0.814,1.1,3.2,4.3,5.3,1.6,0.2,2.6,3.8,14.5,No_Honors
2008,Robert Swift,2008Robert Swift,1,C,22,SEA,8,4,98,2.2,6.2,0.353,0,0,,2.2,6.2,0.353,0.7,0.7,1,2.2,4.4,6.6,0.4,1.8,2.2,3.7,5.9,5.1,No_Honors
2008,Stromile Swift,2008Stromile Swift,3,PF,28,TOT,56,4,844,5.8,11.3,0.509,0,0.1,0,5.8,11.2,0.513,3.1,4.6,0.67,2.7,5.8,8.5,1.1,0.6,2.3,2.2,4.8,14.6,No_Honors
2008,Stromile Swift,2008Stromile Swift,3,PF,28,MEM,35,4,549,6.1,11.6,0.525,0,0.1,0,6.1,11.5,0.531,3.4,5.3,0.642,3,5.4,8.5,1.4,0.7,2.4,2.6,4.9,15.6,No_Honors
2008,Stromile Swift,2008Stromile Swift,3,PF,28,NJN,21,0,295,5.1,10.7,0.477,0,0,,5.1,10.7,0.477,2.6,3.4,0.75,2.2,6.3,8.5,0.5,0.6,2.2,1.5,4.8,12.8,No_Honors
2008,Wally Szczerbiak,2008Wally Szczerbiak,3,SF,30,TOT,75,2,1736,6.4,15,0.431,1.9,4.5,0.413,4.6,10.5,0.438,3.1,3.6,0.851,0.7,3.8,4.5,2.2,0.5,0.2,1.6,2.1,17.9,No_Honors
2008,Wally Szczerbiak,2008Wally Szczerbiak,3,SF,30,SEA,50,1,1180,7.2,15.7,0.46,2.2,5.1,0.428,5,10.6,0.476,3.4,4.1,0.843,0.5,3.7,4.1,2.1,0.4,0.2,1.7,2,20,No_Honors
2008,Wally Szczerbiak,2008Wally Szczerbiak,3,SF,30,CLE,25,1,556,4.9,13.5,0.359,1.2,3.4,0.365,3.6,10.2,0.357,2.3,2.7,0.878,1.2,4.1,5.2,2.3,0.6,0.5,1.3,2.3,13.3,No_Honors
2008,Sebastian Telfair,2008Sebastian Telfair,1,PG,22,MIN,60,51,1933,4.2,10.4,0.401,0.6,2.1,0.281,3.6,8.2,0.432,1.5,2,0.743,0.3,2.2,2.5,6.6,1.1,0.2,2.1,3.2,10.4,No_Honors
2008,Jason Terry,2008Jason Terry,1,SG,30,DAL,82,34,2579,6.6,14.1,0.467,1.9,5.1,0.375,4.7,9,0.519,2.7,3.1,0.857,0.4,2.5,2.9,3.7,1.2,0.3,1.3,2.4,17.7,No_Honors
2008,Billy Thomas,2008Billy Thomas,3,SF,32,TOT,11,0,42,3.4,14.6,0.235,3.4,13.7,0.25,0,0.9,0,1.7,1.7,1,0,1.7,1.7,0,0.9,0,3.4,3.4,12,No_Honors
2008,Billy Thomas,2008Billy Thomas,3,SF,32,NJN,4,0,8,0,13.5,0,0,13.5,0,0,0,,9,9,1,0,0,0,0,0,0,4.5,0,9,No_Honors
2008,Billy Thomas,2008Billy Thomas,3,SF,32,CLE,7,0,34,4.2,14.8,0.286,4.2,13.8,0.308,0,1.1,0,0,0,,0,2.1,2.1,0,1.1,0,3.2,4.2,12.7,No_Honors
